loan_id,business_id,credit_officer_id,dismissal_description,acquisition_channel,sector,principal,total_owing_at_issue,application_number,applying_for_loan_number,loan_number,employee_count,approval_status,paid_late,total_recovered_on_time,total_recovered_15_dpd,cash_yield_15_dpd
882214,477344,395021,,Friend,Drugshop,428300.0,480200.0,8,8,8,2,Approved,false,480200.0,480200.0,51900.0
908131,477344,395021,,Friend,Drugshop,471100.0,528200.0,9,9,9,2,Approved,true,0,528200.0,57100.0
949820,477344,395021,,Friend,Drugshop,500000.0,591000.0,10,10,10,2,Approved,false,591000.0,591000.0,91000.0
980154,477344,395021,,Friend,Drugshop,550000.0,633300.0,11,11,11,2,Approved,false,633300.0,633300.0,83300.0
440589,337673,320436,,Friend,Beauty Fashion,300000.0,351600.0,1,1,1,3,Approved,false,351600.0,351600.0,51600.0
475315,337673,320436,,Friend,Beauty Fashion,332000.0,379100.0,2,2,2,3,Approved,false,379100.0,379100.0,47100.0
510192,337673,320436,,Friend,Beauty Fashion,365600.0,417400.0,3,3,3,3,Approved,false,417400.0,417400.0,51800.0
541887,337673,320436,,Friend,Beauty Fashion,402200.0,462300.0,4,4,4,3,Approved,false,462300.0,462300.0,60100.0
572583,337673,320436,,Friend,Beauty Fashion,442400.0,508500.0,5,5,5,3,Approved,false,508500.0,508500.0,66100.0
603002,337673,320436,,Friend,Beauty Fashion,486600.0,559400.0,6,6,6,3,Approved,false,559400.0,559400.0,72800.0
635100,337673,320436,,Friend,Beauty Fashion,535300.0,615300.0,7,7,7,3,Approved,false,615300.0,615300.0,80000.0
664377,337673,320436,,Friend,Beauty Fashion,588800.0,676800.0,8,8,8,3,Approved,false,676800.0,676800.0,88000.0
692709,337673,320436,,Friend,Beauty Fashion,647700.0,744500.0,9,9,9,3,Approved,false,744500.0,744500.0,96800.0
722219,337673,320436,,Friend,Beauty Fashion,712500.0,818800.0,10,10,10,3,Approved,false,818800.0,818800.0,106300.0
751385,337673,131450,,Friend,Beauty Fashion,781900.0,898400.0,11,11,11,3,Approved,false,898400.0,898400.0,116500.0
781836,337673,131450,,Friend,Beauty Fashion,860100.0,989900.0,12,12,12,3,Approved,false,989900.0,989900.0,129800.0
813249,337673,131450,,Friend,Beauty Fashion,946000.0,1079000.0,13,13,13,3,Approved,false,1079000.0,1079000.0,133000.0
843727,337673,131450,,Friend,Beauty Fashion,1040700.0,1187000.0,14,14,14,3,Approved,false,1187000.0,1187000.0,146300.0
874593,337673,131450,,Friend,Beauty Fashion,1144800.0,1305500.0,15,15,15,3,Approved,false,1305500.0,1305500.0,160700.0
903449,337673,131450,,Friend,Beauty Fashion,1259000.0,1435600.0,16,16,16,3,Approved,false,1435600.0,1435600.0,176600.0
931796,337673,131450,,Friend,Beauty Fashion,1385000.0,1579100.0,17,17,17,3,Approved,false,1579100.0,1579100.0,194100.0
960997,337673,131450,,Friend,Beauty Fashion,1523700.0,1737100.0,18,18,18,3,Approved,false,1737100.0,1737100.0,213400.0
812653,570670,137987,,Radio / TV / Newspaper,Beauty Fashion,260000.0,299400.0,1,1,1,2,Approved,false,299400.0,299400.0,39400.0
847492,570670,137987,,Radio / TV / Newspaper,Beauty Fashion,286000.0,326400.0,2,2,2,2,Approved,false,326400.0,326400.0,40400.0
878919,570670,137987,,Radio / TV / Newspaper,Beauty Fashion,314600.0,359100.0,3,3,3,2,Approved,false,359100.0,359100.0,44500.0
906160,570670,137987,,Radio / TV / Newspaper,Beauty Fashion,500000.0,570700.0,4,4,4,2,Approved,false,570700.0,570700.0,70700.0
935295,570670,57802,,Radio / TV / Newspaper,Beauty Fashion,600000.0,690900.0,5,5,5,2,Approved,false,690900.0,690900.0,90900.0
961238,570670,57802,,Radio / TV / Newspaper,Beauty Fashion,700000.0,798800.0,6,6,6,2,Approved,false,798800.0,798800.0,98800.0
802094,562726,85891,,Facebook,Food Staple Goods,230000.0,264900.0,1,1,1,1,Approved,false,264900.0,264900.0,34900.0
833427,562726,85891,,Facebook,Food Staple Goods,253000.0,286200.0,2,2,2,1,Approved,false,286200.0,286200.0,33200.0
866640,562726,85891,,Facebook,Food Staple Goods,278300.0,314800.0,3,3,3,1,Approved,false,314800.0,314800.0,36500.0
893317,562726,85891,,Facebook,Food Staple Goods,306100.0,346300.0,4,4,4,1,Approved,false,346300.0,346300.0,40200.0
919272,562726,85891,,Facebook,Food Staple Goods,336700.0,380900.0,5,5,5,1,Approved,false,380900.0,380900.0,44200.0
948159,562726,85891,,Facebook,Food Staple Goods,370400.0,426500.0,6,6,6,1,Approved,false,426500.0,426500.0,56100.0
978480,562726,85891,,Facebook,Food Staple Goods,407400.0,481500.0,7,7,7,1,Approved,false,481500.0,481500.0,74100.0
23673,28005,,Expired,Facebook,Mobile Money Airtime,350000.0,,1,1,,5,Expired,false,,,
24717,28005,,Expired,Facebook,Mobile Money Airtime,500000.0,,2,1,,5,Expired,false,,,
185700,28005,72330,,Facebook,Mobile Money Airtime,260000.0,289000.0,3,1,1,5,Approved,false,289000.0,289000.0,29000.0
217812,28005,72330,,Facebook,Mobile Money Airtime,286000.0,317900.0,4,2,2,5,Approved,false,317900.0,317900.0,31900.0
259951,28005,72330,,Facebook,Mobile Money Airtime,361000.0,401200.0,5,3,3,5,Approved,false,401200.0,401200.0,40200.0
298946,28005,72330,,Facebook,Mobile Money Airtime,577600.0,642000.0,6,4,4,5,Approved,false,642000.0,642000.0,64400.0
331879,28005,72330,,Facebook,Mobile Money Airtime,737900.0,820100.0,7,5,5,5,Approved,false,820100.0,820100.0,82200.0
362828,28005,72330,,Facebook,Mobile Money Airtime,811700.0,902100.0,8,6,6,5,Approved,false,902100.0,902100.0,90400.0
393504,28005,72330,,Facebook,Mobile Money Airtime,892900.0,992400.0,9,7,7,5,Approved,false,992400.0,992400.0,99500.0
429885,28005,72330,,Facebook,Mobile Money Airtime,982200.0,1091600.0,10,8,8,5,Approved,false,1091600.0,1091600.0,109400.0
465165,28005,72330,,Facebook,Mobile Money Airtime,1031300.0,1146100.0,11,9,9,5,Approved,false,1146100.0,1146100.0,114800.0
501092,28005,72330,,Facebook,Mobile Money Airtime,1082900.0,1203500.0,12,10,10,5,Approved,false,1203500.0,1203500.0,120600.0
531953,28005,72330,,Facebook,Mobile Money Airtime,1137000.0,1271200.0,13,11,11,5,Approved,false,1271200.0,1271200.0,134200.0
561779,28005,72330,,Facebook,Mobile Money Airtime,1171100.0,1309300.0,14,12,12,5,Approved,false,1309300.0,1309300.0,138200.0
591786,28005,137987,,Facebook,Mobile Money Airtime,1206200.0,1348500.0,15,13,13,5,Approved,false,1348500.0,1348500.0,142300.0
624502,28005,137987,,Facebook,Mobile Money Airtime,1100000.0,1229900.0,16,14,14,5,Approved,false,1229900.0,1229900.0,129900.0
656036,28005,137987,,Facebook,Mobile Money Airtime,1000000.0,1118200.0,17,15,15,5,Approved,false,1118200.0,1118200.0,118200.0
688218,28005,137987,,Facebook,Mobile Money Airtime,1343700.0,1502100.0,18,16,16,5,Approved,false,1502100.0,1502100.0,158400.0
718042,28005,137987,,Facebook,Mobile Money Airtime,1410900.0,1577100.0,19,17,17,5,Approved,false,1577100.0,1577100.0,166200.0
751579,28005,137987,,Facebook,Mobile Money Airtime,1481400.0,1655800.0,20,18,18,5,Approved,false,1655800.0,1655800.0,174400.0
783266,28005,137987,,Facebook,Mobile Money Airtime,1555500.0,1741800.0,21,19,19,5,Approved,false,1741800.0,1741800.0,186300.0
815516,28005,72330,,Facebook,Mobile Money Airtime,1711000.0,1915700.0,22,20,20,5,Approved,false,1915700.0,1915700.0,204700.0
849698,28005,72330,,Facebook,Mobile Money Airtime,1882100.0,2107200.0,23,21,21,5,Approved,false,2107200.0,2107200.0,225100.0
882097,28005,72330,,Facebook,Mobile Money Airtime,2070300.0,2317700.0,24,22,22,5,Approved,false,2317700.0,2317700.0,247400.0
910010,28005,72330,,Facebook,Mobile Money Airtime,2277300.0,2549300.0,25,23,23,5,Approved,false,2549300.0,2549300.0,272000.0
939883,28005,72330,,Facebook,Mobile Money Airtime,2505000.0,2804000.0,26,24,24,5,Approved,false,2804000.0,2804000.0,299000.0
969208,28005,72330,,Facebook,Mobile Money Airtime,2630200.0,2944100.0,27,25,25,5,Approved,false,2944100.0,2944100.0,313900.0
160635,148937,137992,,Google,Phones Electronics,150000.0,171300.0,1,1,1,1,Approved,false,171300.0,171300.0,21300.0
183820,148937,137992,,Google,Phones Electronics,232700.0,261000.0,2,2,2,1,Approved,false,261000.0,261000.0,28300.0
210742,148937,260475,,Google,Phones Electronics,340800.0,382200.0,3,3,3,1,Approved,false,382200.0,382200.0,41400.0
246308,148937,260475,,Google,Phones Electronics,443300.0,497200.0,4,4,4,1,Approved,false,497200.0,497200.0,53900.0
284722,148937,260475,,Google,Phones Electronics,567200.0,636100.0,5,5,5,1,Approved,false,636100.0,636100.0,68900.0
321791,148937,260475,,Google,Phones Electronics,623900.0,699700.0,6,6,6,1,Approved,false,699700.0,699700.0,75800.0
350205,148937,260475,,Google,Phones Electronics,686300.0,769700.0,7,7,7,1,Approved,false,769700.0,769700.0,83400.0
380167,148937,320437,,Google,Phones Electronics,754900.0,846600.0,8,8,8,1,Approved,false,846600.0,846600.0,91700.0
412934,148937,320437,,Google,Phones Electronics,770000.0,863600.0,9,9,9,1,Approved,false,863600.0,863600.0,93600.0
449126,148937,320437,,Google,Phones Electronics,785400.0,880800.0,10,10,10,1,Approved,false,880800.0,880800.0,95400.0
483835,148937,320437,,Google,Phones Electronics,801100.0,898400.0,11,11,11,1,Approved,false,898400.0,898400.0,97300.0
514904,148937,320437,,Google,Phones Electronics,817100.0,916400.0,12,12,12,1,Approved,false,916400.0,916400.0,99300.0
546425,148937,320437,,Google,Phones Electronics,500000.0,564600.0,13,13,13,1,Approved,false,564600.0,564600.0,64600.0
574824,148937,320437,,Google,Phones Electronics,598700.0,676100.0,14,14,14,1,Approved,false,676100.0,676100.0,77400.0
606948,148937,320437,,Google,Phones Electronics,300000.0,338800.0,15,15,15,1,Approved,false,338800.0,338800.0,38800.0
621948,148937,320437,,Google,Phones Electronics,694800.0,777400.0,16,16,16,1,Approved,false,777400.0,777400.0,82600.0
653587,148937,320437,,Google,Phones Electronics,764300.0,855000.0,17,17,17,1,Approved,false,855000.0,855000.0,90700.0
683404,148937,395021,,Google,Phones Electronics,787200.0,880600.0,18,18,18,1,Approved,false,880600.0,880600.0,93400.0
714414,148937,395021,,Google,Phones Electronics,810800.0,907000.0,19,19,19,1,Approved,false,907000.0,907000.0,96200.0
786507,148937,395021,,Google,Phones Electronics,800000.0,896500.0,20,20,20,1,Approved,false,896500.0,896500.0,96500.0
817983,148937,395021,,Google,Phones Electronics,918600.0,1029200.0,21,21,21,1,Approved,false,1029200.0,1029200.0,110600.0
851092,148937,395021,,Google,Phones Electronics,1010500.0,1132000.0,22,22,22,1,Approved,false,1132000.0,1132000.0,121500.0
883295,148937,395021,,Google,Phones Electronics,1111600.0,1245100.0,23,23,23,1,Approved,false,1245100.0,1245100.0,133500.0
910954,148937,395021,,Google,Phones Electronics,1222800.0,1369500.0,24,24,24,1,Approved,false,1369500.0,1369500.0,146700.0
939861,148937,395021,,Google,Phones Electronics,1345100.0,1506300.0,25,25,25,1,Approved,false,1506300.0,1506300.0,161200.0
969110,148937,395021,,Google,Phones Electronics,1479600.0,1656800.0,26,26,26,1,Approved,false,1656800.0,1656800.0,177200.0
54401,53192,,Expired,Friend,Arts Media,100000.0,,1,1,,2,Expired,false,,,
91891,53192,,Expired,Friend,Arts Media,300000.0,,2,1,,2,Expired,false,,,
268110,53192,,Expired,Friend,Arts Media,230000.0,,3,1,,2,Expired,false,,,
879954,53192,279290,,Friend,Arts Media,230000.0,264900.0,4,1,1,2,Approved,false,264900.0,264900.0,34900.0
900518,53192,279290,,Friend,Arts Media,249800.0,280100.0,5,2,2,2,Approved,false,280100.0,280100.0,30300.0
927918,53192,279290,,Friend,Arts Media,274800.0,310900.0,6,3,3,2,Approved,false,310900.0,310900.0,36100.0
957026,53192,279290,,Friend,Arts Media,302300.0,345100.0,7,4,4,2,Approved,false,345100.0,345100.0,42800.0
986773,53192,279290,,Friend,Arts Media,332500.0,382900.0,8,5,5,2,Approved,false,382900.0,382900.0,50400.0
54401,53192,,Expired,Friend,Arts Media,100000.0,,1,1,,2,Expired,false,,,
91891,53192,,Expired,Friend,Arts Media,300000.0,,2,1,,2,Expired,false,,,
268110,53192,,Expired,Friend,Arts Media,230000.0,,3,1,,2,Expired,false,,,
879954,53192,279290,,Friend,Arts Media,230000.0,264900.0,4,1,1,2,Approved,false,264900.0,264900.0,34900.0
900518,53192,279290,,Friend,Arts Media,249800.0,280100.0,5,2,2,2,Approved,false,280100.0,280100.0,30300.0
927918,53192,279290,,Friend,Arts Media,274800.0,310900.0,6,3,3,2,Approved,false,310900.0,310900.0,36100.0
957026,53192,279290,,Friend,Arts Media,302300.0,345100.0,7,4,4,2,Approved,false,345100.0,345100.0,42800.0
710901,497296,137987,,Friend,Phones Electronics,300000.0,335700.0,1,1,1,0,Approved,false,335700.0,335700.0,35700.0
764577,497296,137987,,Friend,Phones Electronics,330000.0,370000.0,2,2,2,0,Approved,false,370000.0,370000.0,40000.0
794407,497296,137987,,Friend,Phones Electronics,528000.0,592000.0,3,3,3,0,Approved,false,592000.0,592000.0,64000.0
818604,497296,72330,,Friend,Phones Electronics,789700.0,884900.0,4,4,4,0,Approved,false,884900.0,884900.0,95200.0
848224,497296,72330,,Friend,Phones Electronics,805500.0,902700.0,5,5,5,0,Approved,false,902700.0,902700.0,97200.0
879516,497296,72330,,Friend,Phones Electronics,821600.0,920700.0,6,6,6,0,Approved,false,920700.0,920700.0,99100.0
908552,497296,72330,,Friend,Phones Electronics,1105200.0,1237900.0,7,7,7,0,Approved,false,1237900.0,1237900.0,132700.0
940421,497296,72330,,Friend,Phones Electronics,1215700.0,1361600.0,8,8,8,0,Approved,false,1361600.0,1361600.0,145900.0
759797,532270,245779,,Friend,Beauty Fashion,260000.0,299400.0,1,1,1,1,Approved,false,299400.0,299400.0,39400.0
791927,532270,245779,,Friend,Beauty Fashion,286000.0,323500.0,2,2,2,1,Approved,false,323500.0,323500.0,37500.0
825458,532270,245779,,Friend,Beauty Fashion,314600.0,355800.0,3,3,3,1,Approved,false,355800.0,355800.0,41200.0
857111,532270,245779,,Friend,Beauty Fashion,346100.0,391600.0,4,4,4,1,Approved,false,391600.0,391600.0,45500.0
888228,532270,245779,,Friend,Beauty Fashion,380700.0,430600.0,5,5,5,1,Approved,false,430600.0,430600.0,49900.0
914457,532270,245779,,Friend,Beauty Fashion,500000.0,565600.0,6,6,6,1,Approved,false,565600.0,565600.0,65600.0
945755,532270,245779,,Friend,Beauty Fashion,550000.0,622200.0,7,7,7,1,Approved,false,622200.0,622200.0,72200.0
975897,532270,245779,,Friend,Beauty Fashion,605000.0,684400.0,8,8,8,1,Approved,false,684400.0,684400.0,79400.0
931272,654411,,,Radio / TV / Newspaper,Beauty Fashion,260000.0,,1,1,,,Expired,false,,,
940460,654411,370986,,Radio / TV / Newspaper,Beauty Fashion,260000.0,,2,1,,,Declined,false,,,
947132,654411,370986,,Radio / TV / Newspaper,Beauty Fashion,260000.0,,3,1,,,Declined,false,,,
956347,654411,72330,,Radio / TV / Newspaper,Beauty Fashion,312000.0,359300.0,4,1,1,,Approved,false,359300.0,359300.0,47300.0
983426,654411,72330,,Radio / TV / Newspaper,Beauty Fashion,340700.0,382000.0,5,2,2,,Approved,false,382000.0,382000.0,41300.0
118371,115693,,Expired,Facebook,Food Staple Goods,300000.0,,1,1,,1,Expired,false,,,
125739,115693,108022,,Facebook,Food Staple Goods,348000.0,405700.0,2,1,1,1,Approved,false,405700.0,405700.0,57700.0
147198,115693,108022,,Facebook,Food Staple Goods,382800.0,423200.0,3,2,2,1,Approved,false,423200.0,423200.0,40400.0
169909,115693,108022,,Facebook,Food Staple Goods,421100.0,468000.0,4,3,3,1,Approved,false,468000.0,468000.0,46900.0
200235,115693,108022,,Facebook,Food Staple Goods,463200.0,514800.0,5,4,4,1,Approved,false,514800.0,514800.0,51600.0
239452,115693,108022,,Facebook,Food Staple Goods,599100.0,665800.0,6,5,5,1,Approved,false,665800.0,665800.0,66700.0
290241,115693,108022,,Facebook,Food Staple Goods,650000.0,722400.0,7,6,6,1,Approved,false,722400.0,722400.0,72400.0
318010,115693,108022,,Facebook,Food Staple Goods,680000.0,755700.0,8,7,7,1,Approved,false,755700.0,755700.0,75700.0
349120,115693,108022,,Facebook,Food Staple Goods,688000.0,764600.0,9,8,8,1,Approved,false,764600.0,764600.0,76600.0
379992,115693,108022,,Facebook,Food Staple Goods,685000.0,761300.0,10,9,9,1,Approved,false,761300.0,761300.0,76300.0
416918,115693,108022,,Facebook,Food Staple Goods,620000.0,689100.0,11,10,10,1,Approved,false,689100.0,689100.0,69100.0
452608,115693,108022,,Facebook,Food Staple Goods,455000.0,505700.0,12,11,11,1,Approved,false,505700.0,505700.0,50700.0
489175,115693,108022,,Facebook,Food Staple Goods,470000.0,522400.0,13,12,12,1,Approved,false,522400.0,522400.0,52400.0
520230,115693,108022,,Facebook,Food Staple Goods,420000.0,470000.0,14,13,13,1,Approved,false,470000.0,470000.0,50000.0
532500,115693,108022,,Facebook,Food Staple Goods,1326000.0,1482300.0,15,14,14,1,Approved,false,1482300.0,1482300.0,156300.0
556743,115693,108022,,Facebook,Food Staple Goods,1444100.0,1614200.0,16,15,15,1,Approved,false,1614200.0,1614200.0,170100.0
580888,115693,108022,,Facebook,Food Staple Goods,1580900.0,1767000.0,17,16,16,1,Approved,false,1767000.0,1767000.0,186100.0
611598,115693,108022,,Facebook,Food Staple Goods,780000.0,872500.0,18,17,17,1,Approved,false,872500.0,872500.0,92500.0
629286,115693,108022,,Facebook,Food Staple Goods,970000.0,1084700.0,19,18,18,1,Approved,false,1084700.0,1084700.0,114700.0
659280,115693,108022,,Facebook,Food Staple Goods,650000.0,727400.0,20,19,19,1,Approved,false,727400.0,727400.0,77400.0
686961,115693,108022,,Facebook,Food Staple Goods,850000.0,950700.0,21,20,20,1,Approved,false,950700.0,950700.0,100700.0
716836,115693,108022,,Facebook,Food Staple Goods,1000000.0,1118200.0,22,21,21,1,Approved,false,1118200.0,1118200.0,118200.0
718718,115693,108022,,Facebook,Food Staple Goods,1650000.0,1844100.0,23,22,22,1,Approved,false,1844100.0,1844100.0,194100.0
751719,115693,108022,,Facebook,Food Staple Goods,1750000.0,1955800.0,24,23,23,1,Approved,false,1955800.0,1955800.0,205800.0
774429,115693,108022,,Facebook,Food Staple Goods,2837500.0,3176000.0,25,24,24,1,Approved,false,3176000.0,3176000.0,338500.0
807338,115693,108022,,Facebook,Food Staple Goods,2850000.0,3190000.0,26,25,25,1,Approved,false,3190000.0,3190000.0,340000.0
841772,115693,108022,,Facebook,Food Staple Goods,3128400.0,3501500.0,27,26,26,1,Approved,false,3501500.0,3501500.0,373100.0
869357,115693,108022,,Facebook,Food Staple Goods,3150000.0,3525600.0,28,27,27,1,Approved,false,3525600.0,3525600.0,375600.0
898312,115693,108022,,Facebook,Food Staple Goods,3200000.0,3581600.0,29,28,28,1,Approved,false,3581600.0,3581600.0,381600.0
927302,115693,108022,,Facebook,Food Staple Goods,3545000.0,3967600.0,30,29,29,1,Approved,false,3967600.0,3967600.0,422600.0
958159,115693,108022,,Facebook,Food Staple Goods,3500000.0,3917200.0,31,30,30,1,Approved,false,3917200.0,3917200.0,417200.0
832483,584624,72330,,Friend,Beauty Fashion,300000.0,345500.0,1,1,1,0,Approved,false,345500.0,345500.0,45500.0
854068,584624,72330,,Friend,Beauty Fashion,320900.0,359700.0,2,2,2,0,Approved,false,359700.0,359700.0,38800.0
880784,584624,72330,,Friend,Beauty Fashion,351300.0,393800.0,3,3,3,0,Approved,false,393800.0,393800.0,42500.0
905530,584624,72330,,Friend,Beauty Fashion,386400.0,433200.0,4,4,4,0,Approved,false,433200.0,433200.0,46800.0
930973,584624,72330,,Friend,Beauty Fashion,423000.0,474200.0,5,5,5,0,Approved,false,474200.0,474200.0,51200.0
958077,584624,72330,,Friend,Beauty Fashion,465300.0,521700.0,6,6,6,0,Approved,false,521700.0,521700.0,56400.0
982445,584624,72330,,Friend,Beauty Fashion,500000.0,560500.0,7,7,7,0,Approved,false,560500.0,560500.0,60500.0
949635,666675,131450,,Friend,Mobile Money Airtime,230000.0,257900.0,1,1,1,,Approved,false,257900.0,257900.0,27900.0
980690,666675,131450,,Friend,Mobile Money Airtime,253000.0,283600.0,2,2,2,,Approved,false,283600.0,283600.0,30600.0
946515,665887,131450,,Radio / TV / Newspaper,Hospitality,500000.0,575800.0,1,1,1,,Approved,false,575800.0,575800.0,75800.0
975069,665887,131450,,Radio / TV / Newspaper,Hospitality,550000.0,633300.0,2,2,2,,Approved,false,633300.0,633300.0,83300.0
